02/12/09,0141,Wall Street Rolling Daily,10460.0,10463.0
02/12/09,0142,Wall Street Rolling Daily,10461.0,10464.0
02/12/09,0143,Wall Street Rolling Daily,10461.0,10464.0
02/12/09,0144,Wall Street Rolling Daily,10463.0,10466.0
02/12/09,0145,Wall Street Rolling Daily,10463.0,10466.0
02/12/09,0146,Wall Street Rolling Daily,10463.0,10466.0
02/12/09,0147,Wall Street Rolling Daily,10463.0,10466.0
02/12/09,0148,Wall Street Rolling Daily,10461.0,10464.0
02/12/09,0149,Wall Street Rolling Daily,10461.0,10464.0
02/12/09,0150,Wall Street Rolling Daily,10461.0,10464.0
02/12/09,0151,Wall Street Rolling Daily,10462.0,10465.0
02/12/09,0152,Wall Street Rolling Daily,10461.0,10464.0
02/12/09,0153,Wall Street Rolling Daily,10461.0,10464.0
02/12/09,0154,Wall Street Rolling Daily,10461.0,10464.0
02/12/09,0155,Wall Street Rolling Daily,10460.0,10463.0
02/12/09,0156,Wall Street Rolling Daily,10459.0,10462.0
02/12/09,0157,Wall Street Rolling Daily,10460.0,10463.0
02/12/09,0158,Wall Street Rolling Daily,10460.0,10463.0
02/12/09,0159,Wall Street Rolling Daily,10460.0,10463.0
02/12/09,0200,Wall Street Rolling Daily,10461.0,10464.0
02/12/09,0201,Wall Street Rolling Daily,10462.0,10465.0
02/12/09,0202,Wall Street Rolling Daily,10461.0,10464.0
02/12/09,0203,Wall Street Rolling Daily,10462.0,10465.0
02/12/09,0204,Wall Street Rolling Daily,10462.0,10465.0
02/12/09,0205,Wall Street Rolling Daily,10462.0,10465.0
02/12/09,0206,Wall Street Rolling Daily,10462.0,10465.0
02/12/09,0207,Wall Street Rolling Daily,10463.0,10466.0
02/12/09,0208,Wall Street Rolling Daily,10463.0,10466.0
02/12/09,0209,Wall Street Rolling Daily,10464.0,10467.0
02/12/09,0210,Wall Street Rolling Daily,10464.0,10467.0
02/12/09,0211,Wall Street Rolling Daily,10465.0,10468.0
02/12/09,0212,Wall Street Rolling Daily,10465.0,10468.0
02/12/09,0213,Wall Street Rolling Daily,10465.0,10468.0
02/12/09,0214,Wall Street Rolling Daily,10464.0,10467.0
02/12/09,0215,Wall Street Rolling Daily,10462.0,10465.0
02/12/09,0216,Wall Street Rolling Daily,10462.0,10465.0
