03/12/09,0425,WallStreetRollingDaily,10467.0,10469.0,10469.0,10469.0
03/12/09,0430,WallStreetRollingDaily,10469.0,10471.0,10469.0,10472.0
03/12/09,0435,WallStreetRollingDaily,10472.0,10473.0,10473.0,10473.0
03/12/09,0440,WallStreetRollingDaily,10473.0,10474.0,10473.0,10474.0
03/12/09,0445,WallStreetRollingDaily,10474.0,10477.0,10474.0,10476.0
03/12/09,0450,WallStreetRollingDaily,10476.0,10480.0,10477.0,10480.0
03/12/09,0455,WallStreetRollingDaily,10480.0,10481.0,10480.0,10481.0
03/12/09,0500,WallStreetRollingDaily,10481.0,10481.0,10481.0,10481.0
03/12/09,0505,WallStreetRollingDaily,10481.0,10483.0,10480.0,10481.0
03/12/09,0510,WallStreetRollingDaily,10481.0,10481.0,10480.0,10480.0
03/12/09,0515,WallStreetRollingDaily,10480.0,10481.0,10480.0,10481.0
03/12/09,0520,WallStreetRollingDaily,10481.0,10481.0,10481.0,10481.0
03/12/09,0525,WallStreetRollingDaily,10481.0,10482.0,10481.0,10482.0
03/12/09,0530,WallStreetRollingDaily,10482.0,10483.0,10481.0,10483.0
03/12/09,0535,WallStreetRollingDaily,10483.0,10483.0,10483.0,10482.0
03/12/09,0540,WallStreetRollingDaily,10482.0,10480.0,10477.0,10480.0
03/12/09,0545,WallStreetRollingDaily,10480.0,10482.0,10482.0,10483.0
03/12/09,0550,WallStreetRollingDaily,10483.0,10482.0,10482.0,10482.0
03/12/09,0555,WallStreetRollingDaily,10482.0,10483.0,10482.0,10482.0
03/12/09,0600,WallStreetRollingDaily,10482.0,10483.0,10483.0,10483.0
03/12/09,0605,WallStreetRollingDaily,10483.0,10483.0,10481.0,10481.0
03/12/09,0610,WallStreetRollingDaily,10481.0,10481.0,10481.0,10480.0
03/12/09,0615,WallStreetRollingDaily,10480.0,10481.0,10481.0,10482.0
03/12/09,0620,WallStreetRollingDaily,10482.0,10487.0,10482.0,10487.0
03/12/09,0625,WallStreetRollingDaily,10487.0,10487.0,10486.0,10491.0
03/12/09,0630,WallStreetRollingDaily,10491.0,10495.0,10491.0,10491.0
03/12/09,0635,WallStreetRollingDaily,10491.0,10494.0,10489.0,10494.0
03/12/09,0640,WallStreetRollingDaily,10494.0,10493.0,10488.0,10490.0
03/12/09,0645,WallStreetRollingDaily,10490.0,10490.0,10489.0,10490.0
03/12/09,0650,WallStreetRollingDaily,10490.0,10493.0,10491.0,10492.0
03/12/09,0655,WallStreetRollingDaily,10492.0,10493.0,10492.0,10491.0
03/12/09,0700,WallStreetRollingDaily,10491.0,10493.0,10491.0,10491.0
03/12/09,0705,WallStreetRollingDaily,10491.0,10496.0,10493.0,10494.0
03/12/09,0710,WallStreetRollingDaily,10494.0,10494.0,10491.0,10491.0
03/12/09,0715,WallStreetRollingDaily,10491.0,10491.0,10491.0,10493.0
03/12/09,0720,WallStreetRollingDaily,10493.0,10496.0,10494.0,10495.0
03/12/09,0725,WallStreetRollingDaily,10495.0,10498.0,10494.0,10501.0
03/12/09,0730,WallStreetRollingDaily,10501.0,10502.0,10499.0,10501.0
03/12/09,0735,WallStreetRollingDaily,10501.0,10503.0,10500.0,10500.0
03/12/09,0740,WallStreetRollingDaily,10500.0,10502.0,10501.0,10502.0
03/12/09,0745,WallStreetRollingDaily,10502.0,10502.0,10501.0,10501.0
03/12/09,0750,WallStreetRollingDaily,10501.0,10503.0,10501.0,10502.0
03/12/09,0755,WallStreetRollingDaily,10502.0,10501.0,10500.0,10499.0
03/12/09,0800,WallStreetRollingDaily,10499.0,10499.0,10497.0,10496.0
03/12/09,0805,WallStreetRollingDaily,10496.0,10495.0,10495.0,10492.0
03/12/09,0810,WallStreetRollingDaily,10492.0,10496.0,10492.0,10500.0
03/12/09,0815,WallStreetRollingDaily,10500.0,10496.0,10484.0,10488.0
03/12/09,0820,WallStreetRollingDaily,10488.0,10496.0,10489.0,10493.0
03/12/09,0825,WallStreetRollingDaily,10493.0,10496.0,10492.0,10494.0
03/12/09,0830,WallStreetRollingDaily,10494.0,10503.0,10495.0,10505.0
03/12/09,0835,WallStreetRollingDaily,10505.0,10501.0,10500.0,10501.0
03/12/09,0840,WallStreetRollingDaily,10501.0,10503.0,10499.0,10505.0
03/12/09,0845,WallStreetRollingDaily,10505.0,10505.0,10505.0,10504.0
03/12/09,0850,WallStreetRollingDaily,10504.0,10505.0,10500.0,10499.0
